"UPS Worldwide Express PlusSM","UPS Dünya Çapında Ekspres PlusSM"
"UPS Worldwide Saver","UPS Uluslararası Uygun Fiyatlı"
"USPS","USPS"
"USPS GXG Envelopes","USPS GXG Envelopes"
"Unable to retrieve tracking","İzleme bilgisi alınamadı"
"United Parcel Service","United Parcel Service"
"United Parcel Service XML","United Parcel Service XML"
"Unknown error","Bilinmeyen hata"
"Used only when ""Additional Protection Value"" is set to ""Configuration"". Can contain only numeric amount.","Sadece ""Ek Koruma Değeri"" ayarı ""Ayardan"" olarak belirlendiğinde geçerlidir. Sadece rakamsal veri içerebilir."
"User ID","Kullanıcı"
"Variable","Değişken"
"Waybill barcode information is missing","Waybill barkod bilgisi eksik"
"Weight Unit","Ağırlık Birimi"
"Weight unit is invalid","Ağırlık birimi hatalı"
"Width","Genişlik"
"Worldwide Expedited","Dünya Çapında Hızlandırılmış"
"Worldwide Express","Dünya Çapında Ekspres"
"Worldwide Express Letter","Dünya Çapında Mektup"
"Worldwide Express Plus","Dünya Çapında Ekspres Plus"
"Worldwide Express Plus Letter","Dünya Çapında Ekspres Plus Mektup"
"Worldwide Express Saver","Dünya Çapında Ekspres Ekonomik"
"Wrong Content Type.","Hatalı içerik tipi."
"Wrong Region.","Hatalı bölge."
"Yes","Evet"
"Your Packaging","Paketiniz"
"Zero shipping charge for '%s'","'%s' için sıfır teslimat ücreti"
"cm","cm"
"inch","inç"
